user_imp_gastronomia,user_imp_vida_nocturna,user_imp_cultura,user_imp_arte_visual,user_imp_naturaleza,user_imp_deporte_agua,user_imp_deporte_montana,user_imp_deporte_urbano,user_imp_bienestar,user_imp_familia,user_imp_mascotas,user_imp_nomada,user_imp_alojamiento,user_imp_movilidad,user_imp_compras,user_imp_servicios,user_imp_salud,user_imp_turismo,user_imp_educacion,user_imp_comunidad,user_imp_coste,user_imp_clima,user_imp_calidad_vida,user_imp_social_media,user_imp_musica,user_imp_autenticidad,query_id,archetype
0.1992598663948758,0.12492533249580515,0.732736505164476,0.8396904526706354,0.01633178622181896,0.01,0.01,0.01,0.07378235113155207,0.094318195763441,0.039109827564658035,0.013647299522513224,0.025475436074718534,0.5004077390466062,0.15947488298556176,0.07502055473065933,0.06033907888765271,0.6743960495483656,0.03623098728749628,0.07306550051886847,0.11645890605057553,0.01,0.16292855884128918,0.08865850707988808,0.21609537276805926,0.26140911858463545,11,cultura_arte
0.36971762760415516,0.3066085682181279,0.05375700279884539,0.056597456670028565,0.055706065364151944,0.01,0.0773546575424097,0.020877379735814664,0.02643016853669924,0.02772495791790324,0.01,0.9250902779097937,0.12696476579118018,0.22616075311315612,0.07692025597751015,0.1547601924394755,0.11043964475498017,0.050752971247284735,0.07541913606212175,0.21929770558672237,0.5479142511158398,0.13039243294626654,0.9047334690759583,0.01,0.011100081167848613,0.4459862948676541,12,nomada_barato
0.1615969670174479,0.3358508652509787,0.55,0.55,0.55,0.22353399492242926,0.01,0.55,0.55,0.02988030711675202,0.55,0.18793931487260238,0.55,0.55,0.5433169995684067,0.49492452330086684,0.55,0.021318122063032283,0.14529441613461241,0.55,0.55,0.55,0.22735484187270627,0.55,0.55,0.22700986330387,13,mixto
0.8528650833687369,0.48167206921403527,0.7619687848624332,0.24062220274417317,0.018753900597891563,0.031223624214139573,0.05616814743208921,0.0903506981301412,0.06376704148274003,0.25133610081163993,0.01,0.0279275629632684,0.0215274778156079,0.6476137978594207,0.24828816303702136,0.16983738998148606,0.08889908079458225,0.19518237717633263,0.01,0.24422796604537284,0.03138639815647548,0.07110221294564438,0.8903962431797804,0.05086429259415261,0.021801040969233982,0.03588745470636946,14,cosmopolita_urbano
0.7391351708051862,0.641520055110225,0.7712580115063634,0.31898659756659614,0.021741433039731656,0.046301376603007045,0.12536078788246718,0.04855153649657267,0.26378400417078796,0.03894795503544199,0.03498162260861386,0.05186364303166936,0.08654655394310085,0.8178172645583707,0.4306136909529505,0.01605271890534024,0.05145348810611863,0.27758376402378926,0.15231683343805652,0.48930729953684005,0.01,0.06025955618242122,0.7402095811226308,0.05330656926275011,0.12011070682667839,0.1066727091043659,15,cosmopolita_urbano
0.07771430672581357,0.09991573359229766,0.01,0.016042019724171647,0.04571423802885747,0.021329397586262594,0.09172237334263034,0.28960136478968795,0.14171097200126614,0.6804000199300453,0.01,0.02891817788030106,0.15138565336096735,0.8841826221594448,0.23664452410381737,0.05886203029155989,0.9677405772513346,0.612907679087158,0.8350477785658956,0.19529427171321648,0.06130195040200471,0.2683863675445939,0.698100093923992,0.09650834275957555,0.016620824780776165,0.01255732592476977,16,familia_ninos
0.07234639739926031,0.01,0.1607807983898139,0.10519567521002017,0.7427593852617741,0.7920376431820847,0.17392050405446438,0.3956196395373467,0.011215374897513912,0.1356083285495555,0.09032608913860012,0.0167655043530622,0.20667618150275852,0.060447762084240006,0.01,0.054343223716751946,0.35249590058923064,0.02402005032370618,0.046429851677456314,0.13042744293684594,0.2876922543809132,0.9068538170037912,0.01,0.41970187133067255,0.0735543657877992,0.45943179936651857,17,kite_surf
0.9710985556802343,0.23671423369064923,0.10489997336890902,0.06303475071160464,0.6999028617849473,0.0728575455174465,0.06152898050285913,0.045064497898114037,0.060952125001789155,0.06512754801184095,0.05765408464321305,0.07625799279973325,0.12620323890689802,0.17309801879222073,0.01,0.1900679931257465,0.01294169990728158,0.564443287220749,0.13539497535848646,0.31723179896841697,0.0798326690051688,0.21060275077383034,0.52687854607596,0.02770077240633072,0.010957275068498586,0.8231315430475215,18,antitur
0.04836623626930295,0.08235100721801829,0.08800176326330524,0.08137036457695389,0.7227617112453588,0.012569253185732555,0.01,0.4319119090637981,0.7258651136345482,0.01,0.06657794911733854,0.05838626494386198,0.1651359519923849,0.010116280861085169,0.010731301791649963,0.11660680643036118,0.2557393119502,0.05828804903188885,0.03894081036471317,0.01,0.0769719558125509,0.8759858231706378,0.5370312835942918,0.021585023520776316,0.1057272692196217,0.5879559640980973,19,bienestar_retiro
0.2705993247905946,0.5274445029215902,0.02369679349902323,0.07807692238808644,0.01,0.01,0.015359475773468965,0.06094432148275543,0.01,0.049787561378578385,0.17473894231212908,0.8555975644893351,0.4918837518077472,0.14811314155536304,0.12292594888799073,0.05621154495224113,0.033926710243115554,0.0357660798974322,0.10613429201521651,0.2895373146147775,0.9273828804007079,0.06308054462660771,0.9019990177715919,0.04474784096540811,0.01,0.1234162834001577,20,nomada_barato
0.6693434890366553,0.20782526103182283,0.1865757989363451,0.03911588263480749,0.05608586783925023,0.2176043245035746,0.1365617276068123,0.6905055849010039,0.12069542731896497,0.03194630129705322,0.07452716368517652,0.9202516878798126,0.9557872000410649,0.1864757509767261,0.05925843490890867,0.06865867809508926,0.07320560988589596,0.12938515167847428,0.3042322963419643,0.02402153374500588,0.03605768183079266,0.18974882417046662,0.8252193438205403,0.01543128129642665,0.01,0.03960312568768001,21,nomada_premium
0.7234870910674738,0.055798230924315094,0.15273574056266095,0.05404323992973137,0.4876778164096834,0.03742981338299089,0.01,0.06855228307261632,0.9033870431496387,0.026715372866718875,0.048439466022456225,0.1378330924987922,0.25196221543215686,0.9624484003177989,0.1721790659235379,0.018938536315775106,0.7741406093425527,0.5279402410952738,0.0700969906150536,0.44534588934237357,0.01,0.8046528910492426,0.99,0.12458113551574133,0.01,0.4847614877211576,22,jubilado_activo
0.14655321786566722,0.020279797679731214,0.03570464248535979,0.01,0.8437958482006114,0.702007256896854,0.028868856151728104,0.26970601038438513,0.1320118382372252,0.05463557817466699,0.01205346837127346,0.031049290913827375,0.10009382609575669,0.40144408090656764,0.05819850828975251,0.01,0.016783836235005876,0.024117109517063626,0.051226727796807876,0.14509681618720174,0.1453861982326562,0.8761616716934228,0.056097353378449136,0.3876414633116578,0.23786880102330235,0.1648486959847274,23,kite_surf
0.03522401892282221,0.1714709661796648,0.024543364341966,0.07588298687003381,0.017295860990879083,0.07544698735245423,0.20822236987008902,0.08628456215904601,0.3681764686125086,0.7991420999053906,0.019718542781863812,0.20622604519537102,0.6684054482367044,0.8674113263925598,0.4862288437378081,0.22034804705232103,0.7845616680308336,0.1436505153223199,0.9240975527144913,0.305199837216004,0.02415430124826222,0.17963222084359248,0.7546673641952671,0.026019736810780774,0.01,0.10155191363339289,24,familia_ninos
0.55,0.08898309632940708,0.03544019194217982,0.55,0.3211379103226294,0.15160394858017665,0.2402079260377431,0.55,0.55,0.01,0.22221263719443118,0.55,0.55,0.07914583885391205,0.5206861641207391,0.55,0.55,0.13180205377410267,0.4958643688002259,0.55,0.55,0.18438101492466896,0.10025130665098489,0.019598018933315302,0.55,0.0311411648538241,25,mixto
0.40169481260104417,0.05511054715700467,0.03831223837116621,0.014728091979504468,0.017995354548209483,0.0529857036275564,0.1008900477340466,0.08973850056634108,0.08021428274313207,0.8455211946014233,0.15167148860052687,0.20310992451819612,0.9015494146852294,0.6063416998282766,0.25918717523967194,0.12307382507728523,0.9573191421726229,0.07685396470246438,0.07552136324460158,0.01927362571244088,0.010812540277616545,0.21154798270660582,0.8602894361497561,0.03590001506114129,0.0830029808229902,0.21118004574738372,26,familia_bebe
0.6505178265352404,0.6672073374050461,0.49297263492571175,0.01,0.2092006525964875,0.1282372485382151,0.023146751510722784,0.8426992464419658,0.5493025230904008,0.02459614640314773,0.05670023033624743,0.7071318743270478,0.9300076778045727,0.6761125377478656,0.05991881872958712,0.01,0.010766434246475436,0.039956077485311214,0.01,0.011556835460729466,0.12409716008939045,0.1470854188990292,0.9504277824448051,0.07539430348387229,0.06933592384464302,0.13130793604646723,27,nomada_premium
0.8682984837330602,0.01,0.038821710819279244,0.3318552689598833,0.1890363028030348,0.09646223749691198,0.026835418858444687,0.05398442666857568,0.9263330734944674,0.01,0.23217726961723056,0.1591082945549268,0.1213691010162877,0.7521802378115513,0.6824479777856532,0.09575194718123792,0.9360087317400447,0.49729561581529125,0.1004198278163579,0.32067204048751163,0.0697041491721297,0.781144822611179,0.8258459531618518,0.027035521928835356,0.039754482481338005,0.5168573565875112,28,jubilado_activo
0.14176594466367823,0.692104302034675,0.44918263772577477,0.143133222088045,0.03574649864307726,0.13562957350351687,0.17103422818944353,0.7167502488869743,0.8384469868052115,0.021482580718579013,0.09300224663659645,0.791330042272709,0.033038208186630676,0.4703686831216754,0.11051090530566632,0.06165338769991427,0.23006196864374653,0.12692577147051196,0.22510315345255938,0.9239504197231537,0.047718672770983815,0.03313229762389927,0.48326868517741306,0.041701297378426753,0.048492760577717134,0.0799918571749664,29,nomada_mujer_activa
0.11695299168575124,0.034794919265355766,0.060719318691513945,0.021223229489329695,0.04536582100637395,0.03034720049964873,0.07324841789814801,0.05632927181766307,0.04407765299098959,0.9357469736328328,0.031791429140872886,0.06485736663056534,0.12371412137859855,0.6545428042904307,0.4101733739519239,0.17231612477123764,0.9190316469273101,0.3712214443419219,0.7835213993972269,0.29200106411600507,0.08177895312587335,0.3609990970407755,0.9751757713474399,0.1820532754018509,0.01,0.11152851408576021,30,familia_ninos
0.4652776597219551,0.01,0.12452962735662654,0.10610456795247637,0.6755282834122003,0.15323796500526504,0.8514906972716912,0.20705430718240977,0.04675896656567262,0.04496783470544125,0.12516120851168716,0.02350421345109486,0.23464961953294497,0.09648848485555557,0.05180793487049756,0.012671540234225601,0.03743172228049839,0.16639817603291776,0.028563031912960765,0.01,0.04667219493321906,0.31554303311327464,0.5161228054840223,0.031091661002932907,0.09413938992088251,0.2360776403126692,31,ski_nieve
0.2581105722313778,0.21466701937442678,0.2412669634113718,0.01,0.07669164719738085,0.06606018107165093,0.04156434208818836,0.042221398276612594,0.153666499858104,0.024374506407240478,0.12031210988076184,0.676477916978916,0.16500622509555898,0.23839171224502106,0.050629757639889,0.05071845555860892,0.21092027750330147,0.04427675184143143,0.01,0.9417980082284618,0.015414256186807319,0.052387510338271936,0.9131159486382667,0.16024771917512007,0.02762077061654201,0.08529321727126461,32,gamer_nomada_tech
0.11947517359408875,0.011063142097155561,0.1500732390475697,0.03614695097329434,0.8724739553561033,0.0721262176591705,0.8886635614244208,0.4565949270240336,0.15503635095165683,0.10053281833656634,0.10488650805211872,0.05750953998453785,0.19314559988289876,0.13926070266455326,0.05970317624911129,0.013026301357412477,0.2684105267010769,0.08831818668034655,0.09397957552931084,0.018695268789791004,0.06337757497241481,0.11834213922380309,0.3666274455402292,0.01,0.01410751995360452,0.2636010056351263,33,ski_nieve
0.55,0.01,0.22603903877031814,0.55,0.55,0.55,0.55,0.47063702471038454,0.55,0.0541614778454385,0.55,0.55,0.020871261274456928,0.55,0.318731610911868,0.2019224823905084,0.019584766275284382,0.22291345073656185,0.55,0.01,0.1399835439137599,0.55,0.55,0.01,0.55,0.06995076750691781,34,mixto
0.37913861981157043,0.09586217379648532,0.01,0.08866601651444826,0.20314488608486161,0.05433627362161374,0.03823914924454684,0.18397051084686472,0.46522312384728326,0.8064994559838057,0.0725166638945902,0.01,0.8627399519927292,0.6980734572350749,0.4141295273864063,0.3809434466645426,0.6014228032597984,0.07728537975866226,0.051756566879939465,0.03618958857908858,0.01,0.3009017279692022,0.8085946511564717,0.12956999314566708,0.01826658887250457,0.1885413135654671,35,familia_bebe
0.8772151666660691,0.07781743502960647,0.1600219886888211,0.0566396404713615,0.4977182515335356,0.0632246190230134,0.09615506045445232,0.19522856327315113,0.7214309667666386,0.22036305022515734,0.012007128742295517,0.15310863505292757,0.0423269961157488,0.6393405506276332,0.25714962372283523,0.17908234042951057,0.8370314711558587,0.4301644895667632,0.12589988735650268,0.5960406255157692,0.07094934288348853,0.7855596918583063,0.8593727613670402,0.10262130048125304,0.01,0.3778910669262208,36,jubilado_activo
0.1983108062754776,0.2494161814118005,0.08848774636254751,0.01,0.01,0.55,0.07165895736420304,0.20895739811045808,0.55,0.55,0.55,0.4699969451791638,0.55,0.2718888981166869,0.55,0.55,0.55,0.55,0.55,0.55,0.051760417939827295,0.55,0.16494986530832212,0.55,0.4178077459028397,0.55,37,mixto
0.5983421653814791,0.560055721646165,0.020830772336951055,0.18455163290653662,0.0760705799481164,0.36535678754577167,0.04650495337527395,0.12056410208307272,0.5869146869153928,0.15834500379846728,0.01,0.07816761252029225,0.18134945881947243,0.21445688257828582,0.12848521341916927,0.3947097894416824,0.12497629441783033,0.0741463746987882,0.10440907129566802,0.41980343728900965,0.017101788817262053,0.03019371692046786,0.22101655121662866,0.8438181763687612,0.9133791255188798,0.21037972551454798,38,fiesta_social
0.40300260713369324,0.22903161810553233,0.01,0.06182226920466735,0.045643103605415174,0.05149764299006243,0.08971932080404044,0.02203692446804614,0.23408789900271046,0.01,0.01,0.08160093409734566,0.021290350504820317,0.9345889976586332,0.17716669664747234,0.934120249392801,0.8575006730869786,0.2797472415141161,0.01,0.6149281268848272,0.09024886283223077,0.4962683447104102,0.8360264767436951,0.03209747534699483,0.04821392985262107,0.045926000627813705,39,senior_accesibilidad
0.16864550490537805,0.3511406194565937,0.40573828833283127,0.021599896346783134,0.9216502565548442,0.08821828675294809,0.08773756758929148,0.01,0.17008110051550393,0.02399436608731979,0.011844707978569846,0.02971123878291199,0.07805547633769586,0.9804396747307889,0.1985779243677898,0.03985847793556143,0.0532427073500261,0.14695480786303078,0.01,0.43421366370304426,0.7460673710905958,0.1012522010061894,0.028725078890652272,0.03902156339551737,0.046152788121819596,0.9723979884493962,40,mochilero_barato
0.23979744750000026,0.3673986556152201,0.25998285910787355,0.12061710171061171,0.0841276226528514,0.21010837438649702,0.017393829904398778,0.8731580727148427,0.7223590939326012,0.039245013882604075,0.08357059657214265,0.7807404271779111,0.034263381701626995,0.19420947999897803,0.031067111831267362,0.061908231082487344,0.5278198990848282,0.20369374117349653,0.10122466037784439,0.8097720742120458,0.05737074908953865,0.09969571222210806,0.3254550678805209,0.1197112891900516,0.1225535417107691,0.07436502410066723,41,nomada_mujer_activa
0.14941823647022276,0.05872260527356164,0.01,0.01,0.6694680563809329,0.753095045796709,0.3017178566910448,0.13790235098910028,0.08752979681381833,0.04357067746817645,0.017734130223925233,0.01,0.13572084881885835,0.2937477975533428,0.01,0.01,0.0901304253569535,0.03430266289836155,0.01,0.03383262186304553,0.2640457325599858,0.9306618760031459,0.19535911217593574,0.6692467639462909,0.05641568493833853,0.2645084765920794,42,kite_surf
0.4117308214405938,0.26154764098523636,0.10726109053570584,0.13758451114272718,0.01,0.042921729808871684,0.027572138746701065,0.3143441619328376,0.06114035771480526,0.1320791967721286,0.04731978733306882,0.726831647227944,0.27228185924102294,0.270263251495053,0.07114107564759185,0.052270907403943676,0.040473804068696675,0.09033990385586833,0.03994376795890074,0.24042383152580005,0.5944264414763947,0.030073960497730312,0.8911175749163756,0.013681881850362254,0.2791359458809747,0.19494858869648832,43,nomada_barato
0.42359562296263403,0.01,0.11976243131935674,0.01816007429659146,0.7624485123241316,0.023140043145636356,0.02696714409880863,0.15580505137162912,0.7488667419329731,0.14419063282046765,0.8741172300559392,0.011996131560986795,0.021132254220245467,0.17398958785250435,0.01,0.1303837085839774,0.1451808925429693,0.03446230683073173,0.01,0.01,0.026120056767967765,0.08139817993887508,0.6387384186585626,0.20689581978659968,0.08629814865428298,0.32923131550716267,44,mascotas_naturaleza
0.3674774315743746,0.026243675868026093,0.01,0.23492534553714495,0.6353746923961575,0.012754655120627423,0.06809310100577542,0.01,0.8412559385613742,0.0897201313101091,0.8144117491338886,0.045416923822956076,0.05635256656321794,0.6339667170058472,0.028672148245646234,0.30347256099577186,0.014729126546181066,0.059284510493488,0.030914316472520985,0.03195164935723327,0.11979733235159447,0.43097787286780415,0.8246368192034689,0.027798451663401013,0.05224655791663518,0.19365591116962047,45,mascotas_naturaleza
0.025457859064884018,0.47189804514485584,0.440570039395132,0.13339715982354655,0.18810227617101563,0.01,0.026915556040162207,0.0422930773671099,0.01,0.08436283347561785,0.06460459606139812,0.905849412586751,0.03813658115461672,0.27450613168989063,0.01534877491728613,0.052324271667258254,0.19182943366701852,0.07833827594933425,0.10371198241845134,0.8011770105059774,0.1895656211034248,0.01,0.8063760897159064,0.0584009556528464,0.04048454493003389,0.043946724060543445,46,gamer_nomada_tech
0.55,0.55,0.39326310960383215,0.55,0.55,0.22943937582192736,0.55,0.28495107951569065,0.55,0.12723856349858184,0.55,0.2312782653432627,0.12750175554095378,0.2580587997123794,0.55,0.07329711463514374,0.40072196062662163,0.55,0.38120643562585765,0.55,0.55,0.07090835265976096,0.55,0.55,0.01,0.55,47,mixto
0.5582585232430406,0.013926727118694575,0.07725583304310848,0.046069570753419435,0.15142140451505115,0.13087578406483202,0.01,0.01,0.5629839432406483,0.8935010368845546,0.01,0.02804186214263246,0.9754318992847193,0.7777145650353483,0.5228252625227752,0.15174001461580947,0.9099040794481899,0.06998976206809346,0.06338796044034734,0.2428850173489381,0.03166417753351745,0.40415399143601005,0.7618905958410439,0.11800465533344491,0.13580516879677434,0.08148315547536128,48,familia_bebe
0.20658777075112922,0.01745511788766818,0.0424129180539758,0.12778666058210192,0.02819774517505376,0.028597494480133153,0.10538353524874336,0.01,0.4607547948120682,0.8332153636759412,0.04055686707867249,0.015435624713779371,0.6413396861593145,0.8339119498207068,0.4920013912967744,0.44311261972827554,0.9076993974047313,0.18586115739588244,0.8737271383490897,0.14182373046243438,0.10843073481902435,0.48927017743382883,0.8014273656631412,0.0583350641952564,0.1311137774776498,0.06910894171107522,49,familia_ninos
0.8343447890251181,0.9078014085536316,0.07715494261503651,0.01,0.16634252962902324,0.3548992094269137,0.013603708810572908,0.04422704557175236,0.26216167101648036,0.028854525624403198,0.01,0.012899989745489695,0.07713479319122159,0.33343440799648316,0.06476813094590175,0.016914987357567177,0.050946593172204895,0.013483930303530758,0.04924045585571215,0.247343915915932,0.1496317006100497,0.06953763319278201,0.03418192596122843,0.7029444730372473,0.8491267071572646,0.3364731032022169,50,fiesta_social
0.6687221662908559,0.15805607414981712,0.17553784405568662,0.05024470992867263,0.43219337958995124,0.01,0.0546535573892185,0.14278435911716045,0.9231258252497025,0.2760998571144508,0.028822655192292827,0.01192803441403308,0.07207340873558019,0.8681075536837665,0.35304904037083956,0.01404648675241698,0.8387381781606186,0.18697034988239267,0.01,0.3024432975597799,0.024050647495313868,0.5145148938944638,0.5921243447763471,0.13024315132301062,0.024228103389519324,0.23865180174606968,51,jubilado_activo
0.35123871134936074,0.14746195132909265,0.11624844333181943,0.1267812725600881,0.022269285711236847,0.09614941988100485,0.05525630772272271,0.1534225436052312,0.032907721076251076,0.19602942722004546,0.07409695984226194,0.6770046071584591,0.5183097466769735,0.3064252750588659,0.1718689572841028,0.19782864390674004,0.11543608140740574,0.038784244414350785,0.018923211904712297,0.13500567027798507,0.7126101584375903,0.09639501479922084,0.7576994300754428,0.03708936360455871,0.01,0.2714922663299213,52,nomada_barato
0.490646210998496,0.14023701849134879,0.1377818085454962,0.01,0.7100779156495681,0.01565548778432882,0.06191342237373892,0.04417553064172298,0.14479429133865138,0.07978223037541807,0.11233212441759638,0.02913090546506675,0.036931672167590746,0.7368560866483858,0.09667284913976365,0.04123892400801642,0.12575286810792033,0.32645251433996786,0.0858608137846904,0.2990474143785369,0.7249752343460983,0.1951676060289086,0.02865899064670765,0.1152347922222728,0.054244116075063985,0.8311920689789754,53,mochilero_barato
0.6500933080211975,0.19504547371563286,0.01,0.028453462538611394,0.08764984760959912,0.015686373352012964,0.041909388726054556,0.12788551104370052,0.01,0.0258759402994258,0.15838432538123137,0.7988159095157997,0.12802904417191738,0.3194992881652287,0.0214340753476455,0.17976328508373746,0.21431186976621022,0.1273091691495453,0.06887104302988047,0.5703450199246863,0.7091635786695398,0.012677255771998467,0.927533189687585,0.01203601200595851,0.04106310442537866,0.20583465855326308,54,nomada_barato
0.55,0.55,0.55,0.55,0.14911923882430858,0.55,0.46814763286783195,0.29625407001228415,0.55,0.55,0.2199364449111791,0.55,0.5074689475024026,0.55,0.061563487069399486,0.55,0.26883178958265247,0.55,0.28767648236055166,0.501720179108613,0.55,0.4368607867085806,0.55,0.09778039125228857,0.55,0.022386395865284098,55,mixto
0.15236467771909248,0.6845787488041072,0.045613989190760935,0.010604290425703327,0.08904618036074492,0.09417632556083241,0.01,0.14500063649174927,0.0720026201888691,0.01,0.01,0.8120586367401681,0.2754908401127187,0.3630316996451086,0.024095638448098183,0.10474942134325159,0.11848377979869865,0.1344970538296632,0.057922252865877204,0.13141425403396184,0.5421893905804798,0.3344381989058383,0.7937757750584408,0.011490629823252083,0.046888165358513735,0.2408266452668437,56,nomada_barato
0.04707325911121438,0.07531209289022794,0.059141038301569235,0.055604715490051825,0.5905390698326625,0.8421542957325165,0.03812102596616158,0.35185799836122217,0.07962854329619692,0.059863697407447666,0.010409162385721435,0.01,0.01,0.2319823827345034,0.01,0.01,0.06246357659153523,0.09761163773691162,0.031363454575726035,0.17310225659096687,0.27986156387190364,0.843158096671941,0.13005293212597901,0.4358772944916785,0.025546851885885978,0.33661797011222355,57,kite_surf
0.7409464219700375,0.11364902462999571,0.01,0.028210946672421182,0.03165404561191727,0.04352256230498978,0.023846827377829696,0.3653540566955693,0.11659004846613479,0.024454854328531547,0.1590219454809043,0.36933040883519086,0.0489381012505175,0.43833506859952315,0.2052357876804323,0.23725834948955862,0.23977031181145497,0.9377802305361903,0.04867682335023167,0.07748506051198646,0.1345086554596193,0.08113739837969623,0.5673408153760391,0.14049527030452702,0.3430215569092737,0.8391319306571599,58,gastronomia_vino
0.44236667879919944,0.23413794613192254,0.03282106752520151,0.1194176343765016,0.21262387429091903,0.07431487796210565,0.05680722143797195,0.02560718473444147,0.024759566495234316,0.098474870781531,0.027691729530531898,0.8771079989043378,0.5656090278616909,0.5747934394420972,0.13659450070596635,0.01,0.11561215711990437,0.2972479826838222,0.12456023101001273,0.12479624981466125,0.7742222667770479,0.05912468905877719,0.9053671679056031,0.03866972640289241,0.01,0.1295374673336989,59,nomada_barato
